sample_id,stem_id,species,water mas,CPg,wc,NF,NSlf,SL,STm,Pbr,Sbr,P:S,SD.PL,SD.SL,SD.P:S,Pendent 1,Pendent 2,Pendent 3,Pendent 4,Pendent 5,Pendent 6,Pendent 7,Pendent 8,Pendent 9,Pendent 10,Spreading 1,Spreading 2,Spreading 3,Spreading 4,Spreading 5,Spreading 6,Spreading 7,Spreading 8,Spreading 9,Spreading 10,P:S1,P:S2,P:S3,P:S4,P:S5,P:S6,P:S7,P:S8,P:S9,P:S10
s8.11.08.li.4,s8.11.08.li.4.4,S.lindbergii,0.5943,0.0325,18.2862,33,126,4.94,0.044,1.1593,1.298,0.908740957,0.141189978,0.233165178,0.10974735,1.225,1.162,0.927,1.225,1.225,1.162,1.312,1.075,1.365,0.915,1.58,1.075,1.055,1.585,1.455,1.325,1.395,1.27,1.415,0.825,0.775316456,1.080930233,0.878672986,0.772870662,0.841924399,0.876981132,0.940501792,0.846456693,0.964664311,1.109090909
s8.11.08.li.4,s8.11.08.li.4.5,S.lindbergii,0.8128,0.0441,18.4308,45,175,6.2,0.0756,1.3291,1.3971,0.966338139,0.188538298,0.231138681,0.156878008,1.706,1.417,1.385,1.1,1.322,1.451,0.975,1.355,1.235,1.345,1.396,1.765,1.225,1.302,1.085,1.727,1.131,1.59,1.225,1.525,1.222063037,0.802832861,1.130612245,0.844854071,1.21843318,0.840185292,0.862068966,0.852201258,1.008163265,0.881967213
s8.11.08.li.5,s8.11.08.li.5.1,S.lindbergii,0.3005,0.0179,16.7877,55,207,4.56,0.0437,0.8081,0.9063,0.896386344,0.117657511,0.128991511,0.101538735,0.651,0.811,0.714,0.981,0.704,0.842,0.785,0.916,0.995,0.682,0.785,0.916,0.755,1.107,0.8,0.95,1.034,1.097,0.853,0.766,0.829299363,0.885371179,0.945695364,0.886178862,0.88,0.886315789,0.759187621,0.835004558,1.166471278,0.890339426
s8.11.08.li.5,s8.11.08.li.5.2,S.lindbergii,0.1984,0.0113,17.5575,62,235,5.25,0.0435,0.7688,0.9299,0.834772971,0.105609469,0.145409388,0.097979833,0.745,0.855,0.842,0.703,0.805,0.672,0.745,0.575,0.981,0.765,0.885,1.107,0.96,0.863,0.95,0.835,0.725,0.735,1.044,1.195,0.84180791,0.772357724,0.877083333,0.814600232,0.847368421,0.804790419,1.027586207,0.782312925,0.939655172,0.640167364
s8.11.08.li.5,s8.11.08.li.5.3,S.lindbergii,0.2974,0.0188,15.8191,84,288,6.43,0.077,0.8437,1.0515,0.819509457,0.056907029,0.153948855,0.128079345,0.832,0.805,0.865,0.745,0.835,0.821,0.937,0.863,0.937,0.797,0.895,1.225,0.945,1.135,0.785,1.205,1.255,1.065,1.11,0.895,0.929608939,0.657142857,0.915343915,0.656387665,1.063694268,0.681327801,0.746613546,0.810328638,0.844144144,0.890502793
s8.11.08.li.5,s8.11.08.li.5.4,S.lindbergii,0.3123,0.0163,19.1595,65,222,4.83,0.049,0.7683,0.9295,0.851572396,0.071414354,0.164770295,0.16537456,0.575,0.756,0.787,0.795,0.805,0.735,0.79,0.842,0.766,0.832,0.947,0.745,1.076,0.756,1.245,0.937,0.703,0.965,0.835,1.086,0.60718057,1.014765101,0.731412639,1.051587302,0.646586345,0.784418356,1.123755334,0.87253886,0.917365269,0.76611418
s8.11.08.li.5,s8.11.08.li.5.5,S.lindbergii,0.1797,0.0102,17.6176,72,241,5.37,0.0403,0.6787,0.848,0.808580164,0.087792995,0.130554969,0.0995377,0.512,0.682,0.607,0.8,0.555,0.693,0.724,0.765,0.735,0.714,0.785,0.714,0.811,1.065,0.672,0.705,0.811,0.992,0.95,0.975,0.652229299,0.955182073,0.748458693,0.751173709,0.825892857,0.982978723,0.892725031,0.771169355,0.773684211,0.732307692
s9.26.09.li.1,s9.26.09.li.1.1,S.lindbergii,0.2997,0.0196,15.2908,20,88,1.48,0.017,0.9682,0.9606,1.030816449,0.065860155,0.158366158,0.15933459,0.884,0.874,0.975,0.971,1.005,1.12,0.926,0.992,0.985,0.95,0.842,0.965,0.95,1.035,1.115,0.863,0.842,1.333,0.905,0.756,1.049881235,0.905699482,1.026315789,0.938164251,0.901345291,1.297798378,1.09976247,0.744186047,1.08839779,1.256613757
s9.26.09.li.1,s9.26.09.li.1.2,S.lindbergii,0.4468,0.0322,13.8758,50,190,4.17,0.0584,1.2291,1.1069,1.134014343,0.090344286,0.169652262,0.177886699,1.27,1.152,1.065,1.265,1.184,1.235,1.407,1.152,1.26,1.301,1.185,0.95,1.034,0.875,1.285,1.295,1.183,1.013,0.884,1.365,1.071729958,1.212631579,1.029980658,1.445714286,0.921400778,0.953667954,1.189349112,1.13721619,1.425339367,0.953113553
s9.26.09.li.1,s9.26.09.li.1.3,S.lindbergii,0.4207,0.0275,15.2982,19,72,1.41,0.0183,1.0272,1.1006,0.975275261,0.123519067,0.285668409,0.176774479,1.173,0.895,1.183,1.215,0.845,1.055,0.965,0.905,1.044,0.992,1.375,0.825,1.462,1.407,0.915,1.375,0.815,0.704,1.275,0.853,0.853090909,1.084848485,0.809165527,0.863539446,0.923497268,0.767272727,1.18404908,1.285511364,0.818823529,1.162954279
s9.26.09.li.1,s9.26.09.li.1.4,S.lindbergii,0.6263,0.0396,15.8157,60,202,3.89,0.091,1.5109,1.3636,1.129570143,0.136321275,0.221959095,0.169547417,1.525,1.455,1.461,1.645,1.441,1.716,1.195,1.504,1.632,1.535,1.194,1.483,1.155,1.12,1.375,1.737,1.175,1.165,1.665,1.567,1.27721943,0.981119353,1.264935065,1.46875,1.048,0.98791019,1.017021277,1.290987124,0.98018018,0.979578813
s9.26.09.li.1,s9.26.09.li.1.5,S.lindbergii,0.3215,0.0215,14.9535,26,101,2.35,0.0227,0.9976,1.0007,1.040777252,0.085535022,0.223419807,0.216745012,1.035,0.916,0.895,0.874,1.086,0.906,1.034,1.045,1.065,1.12,1.013,0.765,0.842,0.695,0.725,1.246,1.044,1.075,1.322,1.28,1.02171767,1.197385621,1.062945368,1.257553957,1.497931034,0.727126806,0.990421456,0.972093023,0.805597579,0.875
s9.26.09.li.2,s9.26.09.li.2.1,S.lindbergii,0.5518,0.0461,11.9696,33,111,2.72,0.0429,1.0772,1.1159,0.983054057,0.11205695,0.148707397,0.164206805,1.245,1.141,0.95,1.085,1.11,1.065,0.832,1.105,1.195,1.044,1.236,0.985,1.015,1.265,1.065,1.095,1.246,1.364,1.035,0.853,1.007281553,1.158375635,0.935960591,0.85770751,1.042253521,0.97260274,0.667736758,0.810117302,1.154589372,1.223915592
s9.26.09.li.2,s9.26.09.li.2.2,S.lindbergii,0.1823,0.0149,12.2349,44,148,3.37,0.033,0.8161,0.875,0.934510684,0.077535089,0.066949234,0.075386831,0.714,0.835,0.842,0.981,0.714,0.735,0.874,0.8,0.821,0.845,0.865,0.821,0.875,1.003,0.915,0.745,0.937,0.905,0.842,0.842,0.825433526,1.017052375,0.962285714,0.978065803,0.780327869,0.986577181,0.932764141,0.883977901,0.975059382,1.003562945
s9.26.09.li.2,s9.26.09.li.2.3,S.lindbergii,0.3353,0.028,11.975,57,188,3.87,0.072,1.0764,1.0394,1.050894179,0.124550552,0.11313461,0.186957194,0.874,1.285,1.135,0.925,0.995,1.11,0.96,1.155,1.194,1.131,1.055,1.235,0.905,1.044,1.086,1.11,1.155,0.875,0.885,1.044,0.828436019,1.04048583,1.254143646,0.886015326,0.916206262,1,0.831168831,1.32,1.349152542,1.083333333
s9.26.09.li.2,s9.26.09.li.2.4,S.lindbergii,0.2968,0.025,11.872,36,118,2.14,0.0395,0.9494,1.0314,0.943149065,0.076290497,0.165366986,0.163642315,0.874,0.8,0.915,1.045,0.965,0.981,1.023,0.874,1.025,0.992,0.787,1.044,1.173,1.194,1.162,1.115,0.822,0.915,1.257,0.845,1.110546379,0.766283525,0.780051151,0.87520938,0.830464716,0.879820628,1.244525547,0.955191257,0.815433572,1.173964497
s9.26.09.li.2,s9.26.09.li.2.5,S.lindbergii,0.4787,0.0377,12.6976,46,162,4.03,0.0571,1.0972,1.0522,1.054316544,0.118905677,0.165042904,0.101681673,0.947,1.135,1.285,1.034,1.335,1.086,0.985,1.013,1.055,1.097,0.855,0.995,1.194,0.915,1.375,0.885,0.965,0.95,1.215,1.173,1.107602339,1.140703518,1.076214405,1.130054645,0.970909091,1.227118644,1.020725389,1.066315789,0.868312757,0.935208866
s9.26.09.li.3,s9.26.09.li.3.1,S.lindbergii,0.8855,0.045,19.6778,31,99,1.71,0.0343,1.3022,1.2619,1.08207428,0.095284626,0.275697098,0.251668176,1.295,1.375,1.335,1.285,1.315,1.425,1.344,1.045,1.323,1.28,1.645,0.925,1.455,0.875,1.59,1.055,1.601,1.065,1.235,1.173,0.787234043,1.486486486,0.917525773,1.468571429,0.827044025,1.3507109,0.839475328,0.981220657,1.071255061,1.091219096
s9.26.09.li.3,s9.26.09.li.3.2,S.lindbergii,0.6873,0.039,17.6231,38,140,2.53,0.043,1.3353,1.4118,0.962280741,0.12438975,0.205344004,0.134152773,1.485,1.375,1.365,1.183,1.525,1.265,1.11,1.435,1.345,1.265,1.514,1.535,1.355,1.601,1.674,1.524,0.937,1.204,1.441,1.333,0.980845443,0.895765472,1.007380074,0.738913179,0.910991637,0.830052493,1.184631804,1.191860465,0.933379598,0.948987247
s9.26.09.li.3,s9.26.09.li.3.3,S.lindbergii,0.5802,0.0358,16.2067,29,96,2.09,0.0318,1.2148,1.345,0.948088025,0.051019212,0.281721849,0.218404868,1.145,1.245,1.215,1.226,1.312,1.245,1.245,1.195,1.195,1.125,0.96,1.205,1.727,0.971,1.556,1.525,0.96,1.546,1.385,1.615,1.192708333,1.033195021,0.703532137,1.26261586,0.843187661,0.816393443,1.296875,0.772962484,0.862815884,0.696594427
s9.26.09.li.3,s9.26.09.li.3.4,S.lindbergii,0.4999,0.0332,15.0572,78,236,3.78,0.08,1.2051,1.1027,1.128266726,0.10364116,0.204482787,0.220395818,1.407,1.205,1.003,1.162,1.173,1.205,1.333,1.175,1.142,1.246,1.002,0.805,1.005,1.285,1.055,1.065,1.441,0.821,1.173,1.375,1.404191617,1.49689441,0.99800995,0.904280156,1.111848341,1.131455399,0.925052047,1.431181486,0.973572038,0.906181818
s9.26.09.li.3,s9.26.09.li.3.5,S.lindbergii,0.6423,0.0371,17.3127,62,219,3.6,0.0871,1.3154,1.4131,0.9670299,0.118350496,0.223951088,0.242888806,1.435,1.577,1.205,1.141,1.344,1.205,1.312,1.295,1.345,1.295,1.556,1.417,1.556,1.685,0.835,1.354,1.27,1.451,1.577,1.43,0.922236504,1.112914608,0.774421594,0.677151335,1.609580838,0.889955687,1.033070866,0.892487939,0.852885225,0.905594406
s9.26.09.li.4,s9.26.09.li.4.1,S.lindbergii,0.4497,0.0376,11.9601,32,120,3.58,0.0387,1.181,1.3299,0.893998442,0.07813066,0.116629713,0.088607189,1.183,1.162,1.185,1.285,1.225,1.246,1.11,1.131,1.27,1.013,1.355,1.335,1.215,1.226,1.315,1.415,1.455,1.535,1.333,1.115,0.873062731,0.870411985,0.975308642,1.04812398,0.931558935,0.880565371,0.762886598,0.736807818,0.952738185,0.908520179
s9.26.09.li.4,s9.26.09.li.4.2,S.lindbergii,0.5789,0.0417,13.8825,42,149,3.88,0.0595,1.1923,1.2991,0.935658003,0.106494178,0.198031033,0.1380155,1.323,1.236,1.075,1.215,1.035,1.205,1.11,1.152,1.165,1.407,1.225,1.162,1.194,1.235,1.595,1.706,1.125,1.125,1.173,1.451,1.08,1.063683305,0.900335008,0.983805668,0.648902821,0.706330598,0.986666667,1.024,0.993179881,0.969676085
s9.26.09.li.4,s9.26.09.li.4.3,S.lindbergii,0.5004,0.0318,15.7358,33,119,2.8,0.0379,1.0299,1.2809,0.815406204,0.109554051,0.158504543,0.11887772,0.845,1.044,1.145,1.075,0.925,0.935,1.125,1.195,0.925,1.085,1.435,1.155,1.375,1.385,1.461,1.183,1.295,1.43,0.955,1.135,0.588850174,0.903896104,0.832727273,0.776173285,0.633127995,0.790363483,0.868725869,0.835664336,0.968586387,0.955947137
s9.26.09.li.4,s9.26.09.li.4.4,S.lindbergii,0.5982,0.0433,13.8152,40,144,3.69,0.0588,1.2132,1.2977,0.940057531,0.124526945,0.141552852,0.0909824,1.155,1.205,1.26,1.386,1.125,1.435,0.971,1.235,1.155,1.205,1.131,1.205,1.472,1.525,1.173,1.395,1.301,1.445,1.165,1.165,1.021220159,1,0.855978261,0.908852459,0.959079284,1.028673835,0.746348962,0.85467128,0.991416309,1.034334764
s9.26.09.li.4,s9.26.09.li.4.5,S.lindbergii,0.3262,0.0228,14.307,43,154,3.79,0.0488,0.9445,1.0515,0.920402679,0.097930843,0.201767316,0.148175991,0.8,0.821,0.811,0.96,1.003,1.002,1.013,1.023,0.915,1.097,0.937,0.884,0.815,1.025,0.765,1.396,1.173,1.205,1.003,1.312,0.853788687,0.928733032,0.995092025,0.936585366,1.311111111,0.717765043,0.863597613,0.848962656,0.91226321,0.836128049
s9.26.09.li.5,s9.26.09.li.5.1,S.lindbergii,0.3212,0.0276,11.6377,31,105,2.77,0.026,0.8101,1.0136,0.808933303,0.136041501,0.19086655,0.095444234,0.874,0.693,0.595,1.055,0.935,0.825,0.617,0.777,0.845,0.885,1.255,0.874,0.675,1.11,0.971,1.075,0.714,1.131,1.105,1.226,0.696414343,0.792906178,0.881481481,0.95045045,0.96292482,0.76744186,0.864145658,0.687002653,0.764705882,0.721859706
s9.26.09.li.5,s9.26.09.li.5.2,S.lindbergii,0.2662,0.0242,11,34,120,3.02,0.0301,0.8508,1.0419,0.841387422,0.07581794,0.149879585,0.200796656,0.885,0.905,0.947,0.863,0.835,0.863,0.703,0.947,0.815,0.745,1.065,1.1,1.12,1.226,1.095,1.145,0.895,0.665,1.013,1.095,0.830985915,0.822727273,0.845535714,0.703915171,0.762557078,0.75371179,0.78547486,1.42406015,0.804540967,0.680365297
s9.26.09.li.5,s9.26.09.li.5.3,S.lindbergii,0.2362,0.0203,11.6355,27,95,2.78,0.0143,0.7881,0.8654,0.915186201,0.121817445,0.0887155,0.14825341,0.805,0.777,0.545,0.8,0.831,0.725,1.045,0.703,0.766,0.884,0.805,0.815,0.745,1.055,0.855,0.915,0.821,0.777,0.916,0.95,1,0.953374233,0.731543624,0.758293839,0.971929825,0.792349727,1.272838002,0.904761905,0.836244541,0.930526316
s9.26.09.li.5,s9.26.09.li.5.4,S.lindbergii,0.3897,0.0356,10.9466,24,69,1.68,0.0258,0.9111,1.01,0.912562879,0.079096713,0.139145248,0.098977188,0.874,0.703,0.971,0.895,0.905,0.95,0.915,1.013,0.95,0.935,0.985,0.755,1.141,1.085,0.885,0.95,1.125,1.044,0.884,1.246,0.887309645,0.931125828,0.851007888,0.824884793,1.02259887,1,0.813333333,0.970306513,1.074660633,0.750401284
s9.26.09.li.5,s9.26.09.li.5.5,S.lindbergii,0.3593,0.0331,10.855,29,100,2.43,0.0305,0.9796,1.1609,0.849622547,0.111495471,0.158890812,0.075467542,1.065,1.115,0.915,1.044,1.013,1.045,0.766,0.821,0.926,1.086,1.396,1.152,1.225,1.065,1.285,1.295,0.895,0.916,1.095,1.285,0.762893983,0.967881944,0.746938776,0.98028169,0.788326848,0.806949807,0.855865922,0.89628821,0.8456621,0.845136187
s10.27.09.li.1,s10.27.09.li.1.1,S.lindbergii,0.6261,0.0279,22.4409,36,131,2.79,0.033,1.0128,1.1702,0.887014611,0.065111904,0.162710049,0.168816735,0.9,1.034,0.96,1.035,1.1,1.097,1.065,0.965,1.035,0.937,1.175,1.065,1.323,0.905,1.333,0.875,1.323,1.215,1.315,1.173,0.765957447,0.970892019,0.725623583,1.143646409,0.825206302,1.253714286,0.804988662,0.794238683,0.787072243,0.798806479
s10.27.09.li.1,s10.27.09.li.1.2,S.lindbergii,0.7424,0.0359,20.6797,30,109,2.72,0.0279,1.1613,1.1943,0.982195124,0.127669926,0.13564295,0.141227073,1.025,1.066,1.417,1.141,1.204,1.335,1.11,1.003,1.086,1.226,1.155,1.162,1.095,1.461,1.415,1.155,1.11,1.035,1.085,1.27,0.887445887,0.917383821,1.294063927,0.780971937,0.850883392,1.155844156,1,0.969082126,1.000921659,0.965354331
s10.27.09.li.1,s10.27.09.li.1.3,S.lindbergii,0.7367,0.0345,21.3536,48,187,4.63,0.0438,1.0285,1.2114,0.870675,0.167967408,0.219681224,0.173538426,1.095,0.595,1.173,0.865,1.107,0.985,1.155,1.075,1.125,1.11,1.125,1.291,1.601,0.79,1.462,1.025,1.194,1.12,1.375,1.131,0.973333333,0.460883036,0.732667083,1.094936709,0.757181943,0.96097561,0.967336683,0.959821429,0.818181818,0.981432361
s10.27.09.li.1,s10.27.09.li.1.4,S.lindbergii,0.2494,0.0124,20.1129,52,167,3.59,0.0296,0.7403,0.905,0.83389296,0.09258839,0.162856378,0.121711202,0.756,0.805,0.775,0.745,0.627,0.821,0.745,0.906,0.617,0.606,0.805,0.765,0.925,1.165,0.63,1.055,1.034,1.075,0.821,0.775,0.939130435,1.052287582,0.837837838,0.639484979,0.995238095,0.778199052,0.720502901,0.842790698,0.751522533,0.781935484
s10.27.09.li.1,s10.27.09.li.1.5,S.lindbergii,0.7546,0.0371,20.3396,40,144,3.83,0.0346,1.1676,1.3332,0.889006592,0.143448388,0.211617958,0.115680206,1.226,1.312,0.975,1.025,1.226,1.246,1.12,1.364,0.915,1.267,1.325,1.255,1.415,1.215,1.625,1.43,1.185,1.44,0.855,1.587,0.925283019,1.045418327,0.689045936,0.843621399,0.754461538,0.871328671,0.945147679,0.947222222,1.070175439,0.798361689
s10.27.09.li.2,s10.27.09.li.2.1,S.lindbergii,0.4165,0.0298,13.9765,59,210,4.67,0.0636,1.1417,1.1014,1.073903416,0.114107011,0.23423501,0.194221922,0.895,1.302,1.1,1.236,1.205,1.152,1.215,0.992,1.175,1.145,0.693,1.12,1.246,0.853,1.175,1.235,1.42,0.822,1.406,1.044,1.291486291,1.1625,0.88282504,1.449003517,1.025531915,0.932793522,0.855633803,1.206812652,0.835704125,1.096743295
s10.27.09.li.2,s10.27.09.li.2.2,S.lindbergii,0.4628,0.0313,14.7859,79,257,4.81,0.0747,0.9517,0.9415,1.04023233,0.097525433,0.185489757,0.174792315,0.955,0.947,0.905,0.995,0.925,0.985,1.131,0.864,0.755,1.055,1.034,0.895,0.815,1.034,1.204,1.015,1.215,0.605,0.745,0.853,0.923597679,1.058100559,1.110429448,0.962282398,0.768272425,0.97044335,0.930864198,1.428099174,1.013422819,1.236811254
s10.27.09.li.2,s10.27.09.li.2.3,S.lindbergii,0.339,0.023,14.7391,43,145,3.07,0.0329,1.0693,1.0686,1.036687841,0.09660854,0.202613524,0.209953644,1.023,1.003,1.325,1.075,1.055,0.937,1.11,1.045,1.085,1.035,0.714,1.141,1.225,1.135,1.302,1.035,1.225,0.765,1.27,0.874,1.432773109,0.879053462,1.081632653,0.947136564,0.810291859,0.90531401,0.906122449,1.366013072,0.854330709,1.184210526
s10.27.09.li.2,s10.27.09.li.2.4,S.lindbergii,0.636,0.0452,14.0708,52,197,4.2,0.0706,1.331,1.1998,1.155098981,0.080627539,0.21878702,0.264135891,1.485,1.305,1.194,1.42,1.301,1.344,1.265,1.257,1.375,1.364,0.885,1.075,1.396,0.96,1.386,1.085,1.475,0.971,1.27,1.495,1.677966102,1.213953488,0.85530086,1.479166667,0.938672439,1.238709677,0.857627119,1.29454171,1.082677165,0.912374582
s10.27.09.li.2,s10.27.09.li.2.5,S.lindbergii,0.3734,0.026,14.3615,55,199,3.95,0.0465,0.9927,0.9409,1.077243086,0.105077162,0.174660499,0.148811896,0.874,0.925,0.992,1.087,0.94,1.11,0.905,1.035,1.194,0.865,0.863,0.906,0.745,0.863,1.11,1.235,0.832,0.947,1.205,0.703,1.012746234,1.020971302,1.331543624,1.259559676,0.846846847,0.898785425,1.087740385,1.092925026,0.990871369,1.230440967
s10.27.09.li.3,s10.27.09.li.3.1,S.lindbergii,1.0055,0.0353,28.4844,37,136,2.09,0.0503,1.09,1.183,0.922942985,0.13358967,0.134950361,0.072396352,1.097,0.916,0.845,1.175,1.075,0.95,1.226,1.215,1.165,1.236,1.236,1.095,0.982,1.185,1.194,0.965,1.141,1.312,1.395,1.325,0.887540453,0.83652968,0.860488798,0.991561181,0.900335008,0.984455959,1.074496056,0.926067073,0.835125448,0.932830189
s10.27.09.li.3,s10.27.09.li.3.2,S.lindbergii,0.9475,0.0366,25.888,47,179,3.67,0.0668,1.0675,1.1945,0.901222524,0.153413331,0.168450141,0.11472604,0.947,0.971,0.925,1.386,1.173,1.163,1.245,0.96,0.95,0.955,0.992,0.995,1.065,1.267,1.173,1.525,1.301,1.125,1.095,1.407,0.954637097,0.975879397,0.868544601,1.093922652,1,0.762622951,0.956956188,0.853333333,0.867579909,0.678749112
s10.27.09.li.3,s10.27.09.li.3.3,S.lindbergii,0.6224,0.0217,28.682,35,133,2.9,0.0303,0.9066,1.1468,0.804322419,0.138066071,0.238778475,0.088260366,0.937,0.864,0.756,0.832,1.097,1.002,1.085,0.971,0.627,0.895,1.472,1.075,1.002,0.885,1.354,1.1,1.485,1.215,0.695,1.185,0.636548913,0.80372093,0.754491018,0.940112994,0.810192024,0.910909091,0.730639731,0.799176955,0.902158273,0.755274262
s10.27.09.li.3,s10.27.09.li.3.4,S.lindbergii,0.8348,0.0289,28.8858,56,208,3.83,0.0568,0.9707,1.2163,0.814593051,0.124293242,0.228488971,0.11720233,0.915,0.895,0.8,0.842,1.184,1.076,1.025,1.141,0.864,0.965,1.226,1.086,1.034,0.884,1.215,1.315,1.556,1.285,0.947,1.615,0.746329527,0.82412523,0.773694391,0.952488688,0.974485597,0.818250951,0.65874036,0.887937743,0.912354805,0.59752322
s10.27.09.li.3,s10.27.09.li.3.5,S.lindbergii,0.6752,0.0237,28.4895,37,145,3.77,0.0343,0.9462,1.1745,0.829533251,0.080100936,0.202658457,0.168142025,1.002,0.926,0.915,0.785,0.947,1.065,0.916,0.925,0.906,1.075,1.43,1.005,1.246,0.965,1.504,1.335,1.255,1.065,1.095,0.845,0.700699301,0.921393035,0.73434992,0.813471503,0.629654255,0.797752809,0.729880478,0.868544601,0.82739726,1.272189349
s10.27.09.li.4,s10.27.09.li.4.1,S.lindbergii,,,,48,176,5.76,0.0278,0.7407,0.7437,1.049200904,0.125898411,0.16576975,0.336466981,0.575,1.055,0.635,0.735,0.835,0.662,0.745,0.755,0.665,0.745,0.635,0.543,0.554,0.937,1.055,0.703,0.585,0.795,0.895,0.735,0.905511811,1.942909761,1.146209386,0.784418356,0.791469194,0.941678521,1.273504274,0.949685535,0.74301676,1.013605442
s10.27.09.li.4,s10.27.09.li.4.2,S.lindbergii,0.1642,0.0144,11.4028,32,127,4.72,0.0159,0.7069,0.7247,1.001560414,0.103716392,0.117513446,0.218681311,0.512,0.745,0.777,0.745,0.842,0.595,0.635,0.811,0.617,0.79,0.595,0.842,0.661,0.543,0.756,0.96,0.735,0.785,0.745,0.625,0.860504202,0.8847981,1.175491679,1.372007366,1.113756614,0.619791667,0.863945578,1.033121019,0.828187919,1.264
s10.27.09.li.4,s10.27.09.li.4.3,S.lindbergii,0.1945,0.0162,12.0062,44,159,5.25,0.0319,0.8259,0.8755,0.963056925,0.115279183,0.180208907,0.132039389,0.863,0.985,0.756,0.8,0.724,0.884,0.842,0.585,0.995,0.825,0.875,1.131,1.066,0.821,0.745,0.853,0.672,0.585,1.152,0.855,0.986285714,0.870910698,0.709193246,0.974421437,0.971812081,1.036342321,1.25297619,1,0.863715278,0.964912281
s10.27.09.li.4,s10.27.09.li.4.4,S.lindbergii,0.1695,0.0139,12.1942,66,216,5.51,0.0426,0.7907,0.8723,0.925189676,0.102655784,0.157068807,0.141931683,0.724,0.874,0.625,0.895,0.895,0.651,0.695,0.79,0.895,0.863,0.8,0.874,0.645,1.097,1.085,1.055,0.745,0.685,0.937,0.8,0.905,1,0.968992248,0.81586144,0.824884793,0.617061611,0.932885906,1.153284672,0.955176094,1.07875
s10.27.09.li.4,s10.27.09.li.4.5,S.lindbergii,0.1632,0.0127,12.8504,49,154,3.51,0.0285,0.7428,0.762,1.013333758,0.073352301,0.163347482,0.213069147,0.695,0.63,0.766,0.661,0.885,0.714,0.755,0.842,0.724,0.756,1.015,0.8,0.735,0.672,1.097,0.661,0.565,0.625,0.795,0.655,0.684729064,0.7875,1.042176871,0.983630952,0.80674567,1.080181543,1.336283186,1.3472,0.910691824,1.154198473
s10.27.09.li.5,s10.27.09.li.5.1,S.lindbergii,0.3369,0.0157,21.4586,37,142,2.84,0.0251,0.867,0.8995,0.964602952,0.115068675,0.081615256,0.105645798,0.777,0.682,0.884,0.693,1.013,0.811,1.005,0.94,0.9,0.965,0.785,0.785,1.044,0.842,0.926,0.874,0.863,0.927,1.002,0.947,0.989808917,0.868789809,0.846743295,0.82304038,1.093952484,0.92791762,1.164542294,1.014023732,0.898203593,1.019007392
s10.27.09.li.5,s10.27.09.li.5.2,S.lindbergii,0.8445,0.0394,21.434,47,187,3.71,0.0588,1.2484,1.2494,1.039433321,0.103921316,0.246273913,0.220119241,1.27,1.152,1.246,1.345,1.407,1.245,1.105,1.155,1.407,1.152,1.43,1.131,1.131,1.555,1.097,0.895,1.482,1.417,1.503,0.853,0.888111888,1.018567639,1.101679929,0.864951768,1.282588879,1.391061453,0.745614035,0.815102329,0.936127745,1.35052755
s10.27.09.li.5,s10.27.09.li.5.3,S.lindbergii,0.5839,0.025,23.356,31,118,2.87,0.0276,1.1909,1.2227,1.004836124,0.192443992,0.233104719,0.231569731,1.1,1.42,1.415,1.255,1.085,1.445,0.811,1.235,1.023,1.12,1.451,1.135,1.015,1.015,1.142,1.504,0.885,1.065,1.435,1.58,0.758097864,1.251101322,1.39408867,1.236453202,0.950087566,0.960771277,0.916384181,1.159624413,0.712891986,0.708860759
s10.27.09.li.5,s10.27.09.li.5.4,S.lindbergii,0.605,0.0255,23.7255,41,152,3.7,0.0374,1.0954,1.0643,1.049042465,0.147410447,0.208915796,0.138553097,1.173,1.075,1.364,0.916,1.013,1.236,0.895,1.255,1.035,0.992,1.162,1.245,1.417,0.855,0.875,0.926,0.735,1.305,1.11,1.013,1.009466437,0.863453815,0.962597036,1.071345029,1.157714286,1.334773218,1.217687075,0.961685824,0.932432432,0.979269497
s10.27.09.li.5,s10.27.09.li.5.5,S.lindbergii,0.6435,0.0301,21.3787,68,249,5.48,0.0724,1.1915,1.2001,1.027846932,0.130424883,0.269422512,0.179176103,1.322,1.086,1.415,0.971,1.245,1.152,1.163,1.225,1.302,1.034,1.325,1.165,1.451,0.926,0.905,1.085,1.737,1.155,1.417,0.835,0.997735849,0.932188841,0.975189524,1.048596112,1.375690608,1.061751152,0.669545193,1.060606061,0.918842625,1.238323353
s3.02.06.cu.1,s3.02.06.Cu.1.1,S.cuspidatum,,0.01618,23.48578492,43,122,6.486,0.03559,0.9949,1.147,0.869965438,0.113757154,0.125414513,0.067587975,0.911,1.141,1.251,0.934,0.854,0.929,1.001,0.925,0.966,1.037,1.039,1.287,1.347,0.923,1.12,1.062,1.154,1.051,1.245,1.242,0.87680462,0.886557887,0.928730512,1.01191766,0.7625,0.874764595,0.867417678,0.880114177,0.775903614,0.834943639
s3.02.06.cu.1,s3.02.06.Cu.1.2,S.cuspidatum,,0.01982,23.63269425,24,79,6.088,0.02761,1.1955,1.5676,0.76330133,0.156509584,0.077192228,0.09668691,0.999,1.053,1.107,1.548,1.158,1.383,1.133,1.201,1.268,1.105,1.601,1.391,1.595,1.576,1.485,1.606,1.641,1.517,1.663,1.601,0.623985009,0.757009346,0.694043887,0.982233503,0.77979798,0.861145704,0.690432663,0.791694133,0.76247745,0.690193629
